No,Kode_Kecamatan,Kode_Kelurahan,Luas Bumi SPPT,Luas Bangunan SPPT,NJOP_BUMI,PPB yang harus dibayar,SPPT yang dibayar,Denda SPPT,Tanggal Jatuh Tempo,Daerah
2395,320,5,119.0,45.0,1147000.0,116828.0,15973.0,313.0,30/09/2020 ,PADALARANG
2396,320,5,150.0,45.0,1147000.0,138162.0,10200.0,200.0,30/11/2020 ,PADALARANG
2397,320,5,90.0,36.0,1147000.0,88684.0,10200.0,200.0,30/11/2020 ,PADALARANG
2398,320,5,90.0,36.0,1147000.0,88684.0,11823.0,231.0,30/09/2020 ,PADALARANG
2399,320,5,90.0,36.0,1147000.0,88684.0,26218.0,514.0,30/11/2020 ,PADALARANG
2400,320,5,90.0,36.0,1147000.0,88684.0,23519.0,461.0,30/11/2020 ,PADALARANG
2401,320,5,90.0,36.0,1147000.0,88684.0,51590.0,1011.0,30/11/2020 ,PADALARANG
2402,320,5,90.0,36.0,1147000.0,88684.0,18378.0,360.0,30/11/2020 ,PADALARANG
2403,320,5,97.0,36.0,1147000.0,93501.0,27310.0,535.0,30/11/2020 ,PADALARANG
2404,320,5,90.0,36.0,1147000.0,88684.0,11142.0,218.0,30/09/2020 ,PADALARANG
2405,320,5,90.0,36.0,1147000.0,88684.0,10200.0,200.0,30/11/2020 ,PADALARANG
2406,320,5,90.0,36.0,1147000.0,88684.0,27191.0,533.0,30/11/2020 ,PADALARANG
2407,320,5,97.0,36.0,1147000.0,93501.0,10200.0,200.0,30/09/2020 ,PADALARANG
2408,320,5,112.0,36.0,1147000.0,103824.0,11823.0,231.0,30/11/2020 ,PADALARANG
2409,320,5,121.0,45.0,1147000.0,118204.0,43696.0,856.0,30/09/2020 ,PADALARANG
2410,320,5,120.0,45.0,1147000.0,117516.0,10200.0,200.0,30/09/2020 ,PADALARANG
2411,320,5,120.0,45.0,1147000.0,117516.0,23776.0,466.0,30/09/2020 ,PADALARANG
2412,320,5,120.0,45.0,1147000.0,117516.0,27631.0,541.0,30/09/2020 ,PADALARANG
2413,320,5,96.0,30.0,1147000.0,87355.0,23776.0,466.0,30/11/2020 ,PADALARANG
2414,320,5,60.0,27.0,1147000.0,59851.0,18378.0,360.0,30/09/2020 ,PADALARANG
2415,320,5,62.0,30.0,1147000.0,63956.0,171188.0,3356.0,30/11/2020 ,PADALARANG
2416,320,5,60.0,60.0,1147000.0,89868.0,53335.0,1045.0,30/11/2020 ,PADALARANG
2417,320,5,60.0,30.0,1147000.0,62580.0,113740.0,2230.0,30/09/2020 ,PADALARANG
2418,320,5,60.0,30.0,1147000.0,62580.0,10200.0,200.0,30/11/2020 ,PADALARANG
2419,320,5,60.0,22.0,1147000.0,55303.0,12158.0,238.0,30/11/2020 ,PADALARANG
2420,320,5,60.0,22.0,1147000.0,55303.0,42283.0,829.0,30/11/2020 ,PADALARANG
2421,320,5,96.0,22.0,1147000.0,80078.0,10200.0,200.0,30/09/2020 ,PADALARANG
2422,320,5,60.0,22.0,1147000.0,55303.0,10200.0,200.0,30/11/2020 ,PADALARANG
2423,320,5,60.0,22.0,1147000.0,55303.0,10200.0,200.0,30/11/2020 ,PADALARANG
2424,320,5,60.0,22.0,1147000.0,55303.0,15807.0,309.0,30/11/2020 ,PADALARANG
2425,320,5,60.0,22.0,1147000.0,55303.0,10200.0,200.0,30/09/2020 ,PADALARANG
2426,320,5,60.0,22.0,1147000.0,55303.0,10200.0,200.0,30/11/2020 ,PADALARANG
2427,320,5,93.0,45.0,1147000.0,98935.0,16579.0,325.0,30/11/2020 ,PADALARANG
2428,320,5,90.0,36.0,1147000.0,88684.0,12209.0,239.0,30/11/2020 ,PADALARANG
2429,320,5,92.0,36.0,1147000.0,90060.0,26989.0,529.0,30/09/2020 ,PADALARANG
2430,320,5,126.0,36.0,1147000.0,113459.0,2960.0,960.0,30/09/2020 ,PADALARANG
2431,320,5,96.0,36.0,1147000.0,92813.0,4144.0,1344.0,30/11/2020 ,PADALARANG
2432,320,5,140.0,36.0,1147000.0,123094.0,4144.0,1344.0,30/11/2020 ,PADALARANG
2433,320,5,106.0,22.0,1147000.0,86960.0,4588.0,1488.0,30/09/2020 ,PADALARANG
2434,320,5,65.0,22.0,1147000.0,58744.0,4588.0,1488.0,30/11/2020 ,PADALARANG
2435,320,5,65.0,22.0,1147000.0,58744.0,8465.0,2745.0,30/11/2020 ,PADALARANG
2436,320,5,65.0,22.0,1147000.0,58744.0,11840.0,3840.0,30/11/2020 ,PADALARANG
2437,320,5,65.0,22.0,1147000.0,58744.0,11840.0,3840.0,30/11/2020 ,PADALARANG
2438,320,5,65.0,22.0,1147000.0,58744.0,11840.0,3840.0,30/09/2020 ,PADALARANG
2439,320,5,106.0,22.0,1147000.0,86960.0,23680.0,7680.0,30/09/2020 ,PADALARANG
2440,320,5,65.0,22.0,1147000.0,58744.0,26956.0,1036.0,30/11/2020 ,PADALARANG
2441,320,5,65.0,22.0,1147000.0,58744.0,2516.0,816.0,30/11/2020 ,PADALARANG
2442,320,5,65.0,22.0,1147000.0,58744.0,2516.0,816.0,30/09/2020 ,PADALARANG
2443,320,5,65.0,22.0,1147000.0,58744.0,10000.0,0.0,30/11/2020 ,PADALARANG
2444,320,5,65.0,22.0,1147000.0,58744.0,10000.0,0.0,30/09/2020 ,PADALARANG
2445,320,5,84.0,22.0,1147000.0,71820.0,20650.0,0.0,30/09/2020 ,PADALARANG
2446,320,5,80.0,22.0,1147000.0,69067.0,68603.0,0.0,30/11/2020 ,PADALARANG
2447,320,5,85.0,22.0,1147000.0,72508.0,399743.0,0.0,30/09/2020 ,PADALARANG
2448,320,5,85.0,22.0,1147000.0,72508.0,84347.0,0.0,30/11/2020 ,PADALARANG
2449,320,5,85.0,22.0,1147000.0,72508.0,19950.0,6470.0,30/11/2020 ,PADALARANG
2450,320,5,132.0,22.0,1147000.0,109038.0,28016.0,9086.0,30/09/2020 ,PADALARANG
2451,320,5,81.0,22.0,1147000.0,73940.0,23354.0,7574.0,30/09/2020 ,PADALARANG
2452,320,5,73.0,22.0,1147000.0,68434.0,18263.0,5923.0,30/11/2020 ,PADALARANG
2453,320,5,67.0,22.0,1147000.0,64305.0,29215.0,9475.0,30/11/2020 ,PADALARANG
2454,320,5,64.0,22.0,1147000.0,62240.0,113590.0,36840.0,30/11/2020 ,PADALARANG
2455,320,5,84.0,22.0,1147000.0,76004.0,110520.0,33770.0,30/09/2020 ,PADALARANG
2456,320,5,120.0,45.0,1147000.0,126075.0,129870.0,13914.0,30/11/2020 ,PADALARANG
2457,320,5,68.0,22.0,1147000.0,60809.0,115956.0,0.0,30/11/2020 ,PADALARANG
2458,320,5,69.0,22.0,1147000.0,61497.0,12010.0,3895.0,30/09/2020 ,PADALARANG
2459,320,5,72.0,22.0,1147000.0,63562.0,12010.0,3895.0,30/09/2020 ,PADALARANG
2460,320,5,136.0,22.0,1147000.0,107606.0,12010.0,3895.0,30/11/2020 ,PADALARANG
2461,320,5,60.0,22.0,1147000.0,59488.0,16798.0,5448.0,30/11/2020 ,PADALARANG
2462,320,5,60.0,22.0,1147000.0,59488.0,45354.0,14709.0,30/11/2020 ,PADALARANG
2463,320,5,60.0,60.0,1147000.0,101280.0,36774.0,0.0,30/09/2020 ,PADALARANG
2464,320,5,60.0,22.0,1147000.0,59488.0,30384.0,9854.0,30/11/2020 ,PADALARANG
2465,320,5,60.0,22.0,1147000.0,59488.0,30384.0,9854.0,30/11/2020 ,PADALARANG
2466,320,5,60.0,22.0,1147000.0,59488.0,30384.0,9854.0,30/11/2020 ,PADALARANG
2467,320,5,60.0,22.0,1147000.0,59488.0,42538.0,13796.0,30/11/2020 ,PADALARANG
2468,320,5,60.0,22.0,1147000.0,59488.0,42538.0,13796.0,30/11/2020 ,PADALARANG
2469,320,5,60.0,22.0,1147000.0,59488.0,42538.0,13796.0,30/09/2020 ,PADALARANG
2470,320,5,120.0,45.0,1147000.0,117516.0,42538.0,13796.0,30/11/2020 ,PADALARANG
2471,320,5,120.0,45.0,1147000.0,117516.0,42538.0,13796.0,30/11/2020 ,PADALARANG
2472,320,5,120.0,45.0,1147000.0,117516.0,47095.0,15274.0,30/11/2020 ,PADALARANG
2473,320,5,120.0,45.0,1147000.0,126075.0,51804.0,16801.0,30/11/2020 ,PADALARANG
2474,320,5,120.0,45.0,1147000.0,126075.0,57122.0,18526.0,30/11/2020 ,PADALARANG
2475,320,5,90.0,36.0,1147000.0,88684.0,82037.0,26606.0,30/09/2020 ,PADALARANG
2476,320,5,90.0,36.0,1147000.0,88684.0,82037.0,26606.0,30/09/2020 ,PADALARANG
2477,320,5,90.0,36.0,1147000.0,88684.0,109383.0,35475.0,30/09/2020 ,PADALARANG
2478,320,5,90.0,36.0,1147000.0,88684.0,109383.0,35475.0,30/11/2020 ,PADALARANG
2479,320,5,90.0,36.0,1147000.0,88684.0,109383.0,35475.0,30/11/2020 ,PADALARANG
2480,320,5,90.0,36.0,1147000.0,95531.0,109383.0,35475.0,30/09/2020 ,PADALARANG
2481,320,5,90.0,36.0,1147000.0,95531.0,109383.0,35475.0,30/11/2020 ,PADALARANG
2482,320,5,144.0,45.0,1147000.0,134033.0,145845.0,47301.0,30/11/2020 ,PADALARANG
2483,320,5,120.0,45.0,1147000.0,117516.0,145845.0,47301.0,30/11/2020 ,PADALARANG
2484,320,5,110.0,22.0,1147000.0,93898.0,249152.0,80806.0,30/11/2020 ,PADALARANG
2485,320,5,140.0,29.0,1147000.0,122242.0,242418.0,74072.0,30/11/2020 ,PADALARANG
2486,320,5,93.0,29.0,1147000.0,89897.0,264886.0,28380.0,30/09/2020 ,PADALARANG
2487,320,5,93.0,29.0,1147000.0,89897.0,236506.0,0.0,30/11/2020 ,PADALARANG
2488,320,5,93.0,29.0,1147000.0,89897.0,94440.0,0.0,30/11/2020 ,PADALARANG
2489,320,5,61.0,22.0,1147000.0,60176.0,61326.0,0.0,30/11/2020 ,PADALARANG
2490,320,5,61.0,22.0,1147000.0,60176.0,11808.0,0.0,30/09/2020 ,PADALARANG
2491,320,5,61.0,22.0,1147000.0,60176.0,36772.0,0.0,30/11/2020 ,PADALARANG
2492,320,5,86.0,29.0,1147000.0,85079.0,19750.0,0.0,30/11/2020 ,PADALARANG
2493,320,5,93.0,22.0,1147000.0,82198.0,96804.0,0.0,30/09/2020 ,PADALARANG
2494,320,5,93.0,93.0,1147000.0,267140.0,4776793.0,0.0,9/4/2021,PADALARANG
2495,320,5,60.0,60.0,1147000.0,78492.0,74370.0,24120.0,30/11/2020 ,PADALARANG
2496,290,16,80.0,22.0,3100000.0,176379.0,74370.0,24120.0,30/11/2020 ,LEMBANG
2497,350,6,8320.0,0.0,103000.0,771264.0,74370.0,24120.0,30/11/2020 ,CIKALONG WETAN
2498,320,5,60.0,60.0,1147000.0,78492.0,72360.0,22110.0,30/11/2020 ,PADALARANG
2499,320,5,71.0,21.0,1147000.0,57982.0,70156.0,7516.0,30/11/2020 ,PADALARANG
2500,320,5,98.0,50.0,1147000.0,90484.0,62640.0,0.0,30/09/2020 ,PADALARANG
2501,170,11,240.0,0.0,27000.0,10000.0,19846.0,6436.0,30/09/2020 ,CILILIN
2502,170,11,331.0,0.0,27000.0,10000.0,13311.0,4317.0,30/11/2020 ,CILILIN
2503,171,10,75.0,35.0,36000.0,56855.0,13311.0,4317.0,30/11/2020 ,CIHAMPELAS
2504,190,5,400.0,0.0,14000.0,10000.0,13311.0,4317.0,30/09/2020 ,GUNUNGHALU
2505,320,5,127.0,97.0,335000.0,189311.0,13311.0,4317.0,30/11/2020 ,PADALARANG
2506,210,7,140.0,0.0,103000.0,12978.0,14190.0,4602.0,30/09/2020 ,BATUJAJAR
2507,300,3,1120.0,0.0,36000.0,36288.0,34907.0,11321.0,30/11/2020 ,CISARUA
2508,300,15,254.0,0.0,48000.0,10973.0,41940.0,13602.0,30/09/2020 ,CISARUA
2509,300,6,97.0,52.0,103000.0,95307.0,49375.0,16013.0,30/09/2020 ,CISARUA
2510,300,6,97.0,52.0,103000.0,95307.0,49375.0,16013.0,30/09/2020 ,CISARUA
2511,300,6,98.0,70.0,103000.0,138685.0,58819.0,0.0,30/11/2020 ,CISARUA
2512,300,6,248.0,198.0,103000.0,406030.0,152864.0,46708.0,30/09/2020 ,CISARUA
2513,290,16,336.0,63.0,243000.0,187127.0,127089.0,13616.0,30/09/2020 ,LEMBANG
2514,210,7,400.0,0.0,160000.0,57600.0,115128.0,0.0,30/11/2020 ,BATUJAJAR
2515,200,5,185.0,35.0,14000.0,23823.0,47685.0,15465.0,30/11/2020 ,CIPONGKOR
2516,760,4,438.0,0.0,243000.0,95791.0,291015.0,94383.0,30/11/2020 ,PARONGPONG
2517,290,8,700.0,0.0,48000.0,30240.0,15120.0,0.0,30/09/2020 ,LEMBANG
2518,330,7,3858.0,0.0,10000.0,34722.0,10000.0,0.0,30/09/2020 ,CIPATAT
2519,210,5,121.0,49.0,243000.0,70383.0,10368.0,0.0,30/09/2020 ,BATUJAJAR
2520,350,9,1760.0,0.0,27000.0,42768.0,604313.0,195993.0,30/11/2020 ,CIKALONG WETAN
2521,350,9,190.0,0.0,27000.0,10000.0,1215331.0,394161.0,30/11/2020 ,CIKALONG WETAN
2522,171,7,419.0,60.0,82000.0,115318.0,10000.0,0.0,30/09/2020 ,CIHAMPELAS
2523,350,9,822.0,0.0,27000.0,22194.0,10000.0,0.0,30/11/2020 ,CIKALONG WETAN
2524,340,12,432.0,0.0,27000.0,11664.0,10000.0,0.0,30/09/2020 ,CIPEUNDEUY
2525,340,12,1260.0,0.0,27000.0,34020.0,253056.0,82072.0,30/09/2020 ,CIPEUNDEUY
2526,340,12,2010.0,0.0,27000.0,48843.0,604313.0,195993.0,31/10/2020 ,CIPEUNDEUY
2527,350,12,3476.0,0.0,27000.0,84467.0,944240.0,306240.0,30/11/2020 ,CIKALONG WETAN
2528,350,12,3204.0,0.0,27000.0,77857.0,64078.0,2464.0,30/11/2020 ,CIKALONG WETAN
2529,290,16,8990.0,0.0,802000.0,14419960.0,64078.0,2464.0,31/12/2020 ,LEMBANG
2530,330,6,250.0,0.0,20000.0,10000.0,113917.0,4381.0,30/09/2020 ,CIPATAT
2531,330,6,680.0,0.0,20000.0,12240.0,8929.0,343.0,30/09/2020 ,CIPATAT
2532,330,6,3278.0,0.0,20000.0,59004.0,8929.0,343.0,30/09/2020 ,CIPATAT
2533,330,6,2100.0,0.0,20000.0,37800.0,8929.0,343.0,30/09/2020 ,CIPATAT
2534,330,6,600.0,0.0,20000.0,10800.0,8929.0,343.0,30/09/2020 ,CIPATAT
2535,330,6,220.0,0.0,20000.0,10000.0,15874.0,610.0,30/09/2020 ,CIPATAT
2536,330,6,400.0,0.0,20000.0,10000.0,19066.0,733.0,30/11/2020 ,CIPATAT
2537,330,6,765.0,0.0,20000.0,13770.0,19066.0,733.0,30/09/2020 ,CIPATAT
2538,330,6,2400.0,0.0,20000.0,43200.0,19066.0,733.0,30/09/2020 ,CIPATAT
2539,330,6,300.0,0.0,20000.0,10000.0,19066.0,733.0,30/09/2020 ,CIPATAT
2540,330,6,880.0,0.0,20000.0,15840.0,36633.0,2073.0,30/09/2020 ,CIPATAT
2541,330,6,630.0,0.0,20000.0,11340.0,100559.0,5692.0,30/09/2020 ,CIPATAT
2542,330,6,1850.0,0.0,20000.0,33300.0,42097.0,2382.0,30/11/2020 ,CIPATAT
2543,330,6,3400.0,0.0,20000.0,61200.0,1176623.0,381607.0,30/11/2020 ,CIPATAT
2544,330,6,3400.0,0.0,20000.0,61200.0,2965967.0,961935.0,30/11/2020 ,CIPATAT
2545,330,6,154.0,42.0,48000.0,34243.0,3264216.0,1058664.0,30/09/2020 ,CIPATAT
2546,330,6,263.0,0.0,20000.0,10000.0,3625455.0,1175823.0,30/09/2020 ,CIPATAT
2547,330,6,325.0,84.0,20000.0,59069.0,3625455.0,1175823.0,30/11/2020 ,CIPATAT
2548,330,6,244.0,48.0,48000.0,43358.0,367698.0,101250.0,30/11/2020 ,CIPATAT
2549,330,6,334.0,48.0,48000.0,40982.0,434243.0,24579.0,30/09/2020 ,CIPATAT
2550,330,6,473.0,0.0,20000.0,10000.0,93186.0,5274.0,30/09/2020 ,CIPATAT
2551,330,6,335.0,108.0,48000.0,122112.0,101098.0,27838.0,30/09/2020 ,CIPATAT
2552,330,6,152.0,35.0,20000.0,10000.0,104725.0,5927.0,30/09/2020 ,CIPATAT
2553,330,6,597.0,0.0,20000.0,10746.0,93541.0,25757.0,30/09/2020 ,CIPATAT
2554,330,6,263.0,0.0,20000.0,10000.0,10600.0,600.0,30/09/2020 ,CIPATAT
2555,330,6,120.0,0.0,20000.0,10000.0,5961.0,1641.0,30/09/2020 ,CIPATAT
2556,330,6,230.0,0.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2557,330,6,400.0,0.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2558,330,6,120.0,0.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2559,330,6,120.0,0.0,48000.0,10000.0,2960.0,960.0,30/11/2020 ,CIPATAT
2560,330,6,120.0,0.0,48000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2561,330,6,100.0,35.0,48000.0,25812.0,2960.0,960.0,30/09/2020 ,CIPATAT
2562,330,6,263.0,0.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2563,330,6,263.0,0.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2564,330,6,263.0,0.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2565,330,6,117.0,35.0,48000.0,26546.0,2960.0,960.0,30/09/2020 ,CIPATAT
2566,330,6,100.0,48.0,48000.0,37138.0,2960.0,960.0,30/09/2020 ,CIPATAT
2567,330,6,90.0,30.0,20000.0,18756.0,2960.0,960.0,30/09/2020 ,CIPATAT
2568,330,6,90.0,0.0,20000.0,10000.0,10600.0,600.0,30/09/2020 ,CIPATAT
2569,330,6,167.0,30.0,48000.0,24350.0,73738.0,4173.0,30/11/2020 ,CIPATAT
2570,330,6,167.0,35.0,48000.0,28706.0,621.0,201.0,30/09/2020 ,CIPATAT
2571,330,6,167.0,35.0,48000.0,28706.0,621.0,201.0,30/09/2020 ,CIPATAT
2572,330,6,500.0,0.0,20000.0,10000.0,621.0,201.0,30/09/2020 ,CIPATAT
2573,330,6,140.0,60.0,20000.0,45792.0,621.0,201.0,30/09/2020 ,CIPATAT
2574,330,6,160.0,35.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2575,330,6,249.0,48.0,48000.0,43574.0,2960.0,960.0,30/09/2020 ,CIPATAT
2576,330,6,1200.0,0.0,48000.0,51840.0,2960.0,960.0,30/09/2020 ,CIPATAT
2577,330,6,372.0,48.0,48000.0,42624.0,2960.0,960.0,30/09/2020 ,CIPATAT
2578,330,6,67.0,36.0,20000.0,10000.0,2960.0,960.0,30/09/2020 ,CIPATAT
2579,330,6,249.0,56.0,20000.0,44269.0,2960.0,960.0,30/09/2020 ,CIPATAT
2580,330,6,110.0,35.0,20000.0,23472.0,3129.0,861.0,30/09/2020 ,CIPATAT
2581,330,6,160.0,40.0,20000.0,28728.0,10600.0,600.0,30/09/2020 ,CIPATAT
2582,330,6,243.0,54.0,48000.0,26041.0,113335.0,6415.0,30/09/2020 ,CIPATAT
2583,330,6,397.0,0.0,48000.0,17150.0,19186.0,1086.0,30/09/2020 ,CIPATAT
2584,330,6,91.0,35.0,48000.0,10839.0,19186.0,1086.0,30/11/2020 ,CIPATAT
2585,330,6,100.0,48.0,48000.0,37138.0,30803.0,1743.0,30/11/2020 ,CIPATAT
2586,340,8,728.0,0.0,27000.0,17690.0,30803.0,1743.0,30/11/2020 ,CIPEUNDEUY
2587,340,8,728.0,0.0,27000.0,17690.0,30803.0,1743.0,30/11/2020 ,CIPEUNDEUY
2588,340,8,728.0,0.0,27000.0,17690.0,30803.0,1743.0,30/11/2020 ,CIPEUNDEUY
2589,340,8,1456.0,0.0,27000.0,35381.0,28290.0,7790.0,30/11/2020 ,CIPEUNDEUY
2590,340,8,728.0,0.0,27000.0,17690.0,60720.0,16720.0,30/11/2020 ,CIPEUNDEUY
2591,340,8,400.0,0.0,27000.0,10000.0,11592.0,3192.0,30/09/2020 ,CIPEUNDEUY
2592,340,8,100.0,0.0,27000.0,10000.0,8280.0,2280.0,30/11/2020 ,CIPEUNDEUY
2593,340,8,1000.0,0.0,27000.0,24300.0,16281.0,4483.0,30/11/2020 ,CIPEUNDEUY
2594,340,8,600.0,0.0,27000.0,14580.0,38640.0,10640.0,30/11/2020 ,CIPEUNDEUY
2595,340,8,600.0,0.0,27000.0,14580.0,15787.0,4347.0,30/11/2020 ,CIPEUNDEUY
2596,340,8,200.0,0.0,27000.0,10000.0,3552.0,1152.0,30/11/2020 ,CIPEUNDEUY
2597,340,8,400.0,0.0,27000.0,10000.0,3552.0,1152.0,30/09/2020 ,CIPEUNDEUY
2598,340,8,200.0,40.0,36000.0,70520.0,2985574.0,968294.0,31/12/2020 ,CIPEUNDEUY
2599,340,8,377.0,0.0,36000.0,13572.0,1961.0,636.0,31/12/2020 ,CIPEUNDEUY
2600,340,8,2000.0,0.0,36000.0,64800.0,1269248.0,411648.0,30/11/2020 ,CIPEUNDEUY
2601,340,8,162.0,0.0,36000.0,10000.0,3922.0,1272.0,30/09/2020 ,CIPEUNDEUY
2602,340,8,162.0,40.0,36000.0,25877.0,5490.0,1780.0,30/09/2020 ,CIPEUNDEUY
2603,340,8,162.0,48.0,36000.0,31802.0,5490.0,1780.0,30/09/2020 ,CIPEUNDEUY
2604,340,8,488.0,0.0,36000.0,15811.0,5490.0,1780.0,30/11/2020 ,CIPEUNDEUY
2605,340,8,746.0,0.0,36000.0,24170.0,36467.0,11827.0,30/11/2020 ,CIPEUNDEUY
2606,340,8,202.0,0.0,36000.0,10000.0,27720.0,0.0,30/11/2020 ,CIPEUNDEUY
2607,340,8,203.0,35.0,36000.0,23502.0,128522.0,13770.0,30/09/2020 ,CIPEUNDEUY
2608,340,8,202.0,0.0,36000.0,10000.0,84583.0,0.0,30/09/2020 ,CIPEUNDEUY
2609,340,8,203.0,50.0,36000.0,34612.0,2141392.0,0.0,30/09/2020 ,CIPEUNDEUY
2610,340,8,200.0,0.0,36000.0,10000.0,603000.0,0.0,30/09/2020 ,CIPEUNDEUY
2611,340,8,200.0,0.0,36000.0,10000.0,18000.0,0.0,30/11/2020 ,CIPEUNDEUY
2612,340,8,200.0,0.0,36000.0,10000.0,18000.0,0.0,30/09/2020 ,CIPEUNDEUY
2613,340,8,200.0,0.0,36000.0,10000.0,34992.0,0.0,30/11/2020 ,CIPEUNDEUY
2614,340,8,100.0,0.0,36000.0,10000.0,105840.0,0.0,30/09/2020 ,CIPEUNDEUY
2615,340,8,300.0,0.0,36000.0,10000.0,19926.0,0.0,30/11/2020 ,CIPEUNDEUY
2616,340,8,245.0,60.0,27000.0,41395.0,19926.0,0.0,30/09/2020 ,CIPEUNDEUY
2617,340,8,345.0,70.0,27000.0,60367.0,107568.0,0.0,30/09/2020 ,CIPEUNDEUY
2618,340,8,143.0,0.0,27000.0,10000.0,14580.0,0.0,30/11/2020 ,CIPEUNDEUY
2619,340,8,800.0,0.0,27000.0,19440.0,14580.0,0.0,30/09/2020 ,CIPEUNDEUY
2620,340,8,594.0,0.0,36000.0,19246.0,127980.0,0.0,30/09/2020 ,CIPEUNDEUY
2621,340,8,1050.0,75.0,27000.0,90855.0,22680.0,0.0,30/11/2020 ,CIPEUNDEUY
2622,340,8,551.0,56.0,36000.0,50332.0,530064.0,0.0,30/09/2020 ,CIPEUNDEUY
2623,340,8,551.0,0.0,36000.0,10000.0,90720.0,0.0,30/11/2020 ,CIPEUNDEUY
2624,340,8,200.0,0.0,36000.0,10000.0,2516.0,816.0,30/11/2020 ,CIPEUNDEUY
2625,340,8,493.0,0.0,36000.0,15973.0,2960.0,960.0,30/09/2020 ,CIPEUNDEUY
2626,340,8,200.0,0.0,36000.0,10000.0,5180.0,1680.0,30/11/2020 ,CIPEUNDEUY
2627,340,8,339.0,0.0,48000.0,14645.0,5180.0,1680.0,30/09/2020 ,CIPEUNDEUY
2628,340,8,400.0,0.0,48000.0,17280.0,5735.0,1860.0,30/09/2020 ,CIPEUNDEUY
2629,340,8,220.0,0.0,36000.0,10000.0,5735.0,1860.0,30/09/2020 ,CIPEUNDEUY
2630,340,8,220.0,0.0,36000.0,10000.0,7400.0,2400.0,30/09/2020 ,CIPEUNDEUY
2631,340,8,220.0,48.0,36000.0,33682.0,10582.0,3432.0,30/11/2020 ,CIPEUNDEUY
2632,340,8,1324.0,0.0,36000.0,33898.0,10582.0,3432.0,30/09/2020 ,CIPEUNDEUY
2633,340,8,200.0,0.0,36000.0,10000.0,10582.0,3432.0,30/09/2020 ,CIPEUNDEUY
2634,340,8,400.0,35.0,36000.0,29884.0,20720.0,6720.0,30/09/2020 ,CIPEUNDEUY
2635,340,8,242.0,0.0,36000.0,10000.0,27216.0,2916.0,30/09/2020 ,CIPEUNDEUY
2636,340,8,242.0,65.0,36000.0,46986.0,24300.0,0.0,30/09/2020 ,CIPEUNDEUY
2637,340,8,242.0,0.0,36000.0,10000.0,29160.0,0.0,30/09/2020 ,CIPEUNDEUY
2638,340,8,300.0,45.0,36000.0,34051.0,14580.0,0.0,30/09/2020 ,CIPEUNDEUY
2639,340,8,200.0,0.0,36000.0,10000.0,29160.0,0.0,30/09/2020 ,CIPEUNDEUY
2640,340,8,200.0,0.0,36000.0,10000.0,14580.0,0.0,30/09/2020 ,CIPEUNDEUY
2641,340,8,300.0,45.0,36000.0,34051.0,19440.0,0.0,30/11/2020 ,CIPEUNDEUY
2642,340,8,400.0,0.0,36000.0,12960.0,73800.0,0.0,30/09/2020 ,CIPEUNDEUY
2643,171,4,21.0,21.0,160000.0,25196.0,118080.0,0.0,30/11/2020 ,CIHAMPELAS
2644,320,2,2500.0,0.0,285000.0,641250.0,59040.0,0.0,30/09/2020 ,PADALARANG
2645,350,4,144.0,0.0,20000.0,10000.0,18450.0,0.0,30/11/2020 ,CIKALONG WETAN
2646,760,5,172.0,0.0,8145000.0,1821222.0,50184.0,0.0,30/11/2020 ,PARONGPONG
2647,760,5,173.0,130.0,8145000.0,2190610.0,147600.0,0.0,30/11/2020 ,PARONGPONG
2648,760,5,172.0,0.0,8145000.0,2801880.0,20088.0,0.0,30/11/2020 ,PARONGPONG
2649,350,8,964.0,0.0,27000.0,23425.0,10000.0,0.0,30/11/2020 ,CIKALONG WETAN
2650,340,7,610.0,0.0,36000.0,19764.0,10000.0,0.0,30/11/2020 ,CIPEUNDEUY
2651,340,7,610.0,0.0,36000.0,19764.0,10000.0,0.0,30/09/2020 ,CIPEUNDEUY
2652,340,7,2027.0,0.0,48000.0,87566.0,482365.0,73581.0,30/09/2020 ,CIPEUNDEUY
2653,340,7,2500.0,0.0,48000.0,108000.0,15206.0,0.0,30/11/2020 ,CIPEUNDEUY
2654,340,7,3850.0,0.0,48000.0,166320.0,10000.0,0.0,30/09/2020 ,CIPEUNDEUY
2655,340,7,3500.0,0.0,48000.0,151200.0,45171.0,4839.0,30/09/2020 ,CIPEUNDEUY
2656,340,7,900.0,0.0,48000.0,38880.0,66706.0,21634.0,30/09/2020 ,CIPEUNDEUY
2657,340,7,1000.0,0.0,48000.0,43200.0,66706.0,21634.0,30/09/2020 ,CIPEUNDEUY
2658,340,7,2200.0,0.0,48000.0,95040.0,34008.0,0.0,30/11/2020 ,CIPEUNDEUY
2659,340,7,9635.0,0.0,48000.0,416232.0,456825.0,48945.0,30/09/2020 ,CIPEUNDEUY
