Luas Bumi SPPT,Luas Bangunan SPPT,NJOP_BUMI,PPB yang harus dibayar,SPPT yang dibayar,Denda SPPT
"60.0,22.0,614000.0,36115.0,24775.0,8035.0"
"60.0,22.0,614000.0,36115.0,29970.0,9720.0"
"60.0,22.0,614000.0,60192.0,29970.0,9720.0"
"60.0,22.0,802000.0,71472.0,32145.0,10425.0"
"93.0,45.0,614000.0,69193.0,42209.0,13689.0"
"90.0,36.0,614000.0,59902.0,43408.0,14078.0"
"92.0,36.0,614000.0,60638.0,47749.0,15486.0"
"126.0,36.0,614000.0,121940.0,9818.0,0.0"
"96.0,36.0,802000.0,72941.0,32872.0,0.0"
"140.0,36.0,614000.0,130536.0,32872.0,0.0"
"106.0,22.0,614000.0,88436.0,34096.0,0.0"
"65.0,22.0,802000.0,45289.0,34096.0,0.0"
"65.0,22.0,802000.0,45289.0,34096.0,0.0"
"65.0,22.0,614000.0,37957.0,28216.0,0.0"
"65.0,22.0,614000.0,37957.0,65564.0,0.0"
"65.0,22.0,614000.0,63262.0,65796.0,0.0"
"106.0,22.0,614000.0,88436.0,65796.0,0.0"
"65.0,22.0,614000.0,37957.0,67728.0,0.0"
"65.0,22.0,614000.0,37957.0,67728.0,0.0"
"65.0,22.0,802000.0,75482.0,57228.0,0.0"
"65.0,22.0,802000.0,45289.0,57228.0,0.0"
"65.0,22.0,802000.0,75482.0,123202.0,0.0"
"84.0,22.0,802000.0,90720.0,337100.0,0.0"
"80.0,22.0,802000.0,52507.0,256744.0,0.0"
"85.0,22.0,614000.0,75542.0,698250.0,0.0"
"85.0,22.0,614000.0,45325.0,178229.0,57804.0"
"85.0,22.0,614000.0,75542.0,14208.0,4608.0"
"132.0,22.0,802000.0,136190.0,14208.0,4608.0"
"81.0,22.0,802000.0,95288.0,7407.0,2402.0"
"73.0,22.0,802000.0,53323.0,10000.0,0.0"
"67.0,22.0,802000.0,50436.0,10000.0,0.0"
"64.0,22.0,802000.0,48992.0,10000.0,0.0"
"84.0,22.0,802000.0,97694.0,20500.0,0.0"
"120.0,45.0,802000.0,101235.0,10000.0,0.0"
"68.0,22.0,802000.0,46733.0,46600.0,0.0"
"69.0,22.0,802000.0,78690.0,10000.0,0.0"
"72.0,22.0,802000.0,81096.0,10000.0,0.0"
"136.0,22.0,614000.0,64114.0,10000.0,0.0"
"60.0,22.0,802000.0,78446.0,10000.0,0.0"
"60.0,22.0,802000.0,47068.0,10000.0,0.0"
"60.0,60.0,802000.0,88860.0,10000.0,0.0"
"60.0,22.0,802000.0,47068.0,10000.0,0.0"
"60.0,22.0,802000.0,78446.0,17500.0,0.0"
"60.0,22.0,802000.0,47068.0,10000.0,0.0"
"60.0,22.0,802000.0,47068.0,14300.0,0.0"
"60.0,22.0,802000.0,47068.0,10000.0,0.0"
"60.0,22.0,802000.0,78446.0,11550.0,0.0"
"120.0,45.0,802000.0,92676.0,10300.0,0.0"
"120.0,45.0,802000.0,154460.0,22000.0,0.0"
"120.0,45.0,802000.0,92676.0,51900.0,0.0"
"120.0,45.0,802000.0,101235.0,10000.0,0.0"
"120.0,45.0,802000.0,101235.0,10000.0,0.0"
"90.0,36.0,802000.0,70054.0,10000.0,0.0"
"90.0,36.0,802000.0,116756.0,16200.0,0.0"
"90.0,36.0,802000.0,116756.0,16000.0,0.0"
"90.0,36.0,802000.0,116756.0,47300.0,0.0"
"90.0,36.0,802000.0,70054.0,15100.0,0.0"
"90.0,36.0,802000.0,128168.0,13800.0,0.0"
"90.0,36.0,802000.0,76901.0,10000.0,0.0"
"144.0,45.0,802000.0,173708.0,10000.0,0.0"
"120.0,45.0,802000.0,92676.0,10000.0,0.0"
"110.0,22.0,802000.0,71128.0,14350.0,0.0"
"140.0,29.0,802000.0,155437.0,15800.0,0.0"
"93.0,29.0,802000.0,117743.0,10000.0,0.0"
"93.0,29.0,802000.0,70646.0,10000.0,0.0"
"93.0,29.0,802000.0,70646.0,10000.0,0.0"
"61.0,22.0,802000.0,79248.0,10000.0,0.0"
"61.0,22.0,802000.0,79248.0,10000.0,0.0"
"61.0,22.0,802000.0,79248.0,10000.0,0.0"
"86.0,29.0,802000.0,112129.0,10000.0,0.0"
"93.0,22.0,802000.0,104912.0,10000.0,0.0"
"93.0,93.0,1147000.0,301271.0,10000.0,0.0"
"60.0,60.0,802000.0,66072.0,10000.0,0.0"
"80.0,22.0,1032000.0,105912.0,19000.0,0.0"
"8320.0,0.0,103000.0,771264.0,59950.0,0.0"
"60.0,60.0,464000.0,53904.0,32350.0,0.0"
"71.0,21.0,464000.0,32868.0,36950.0,0.0"
"98.0,50.0,464000.0,83872.0,10000.0,0.0"
"240.0,0.0,27000.0,10000.0,25300.0,0.0"
"331.0,0.0,27000.0,10000.0,10000.0,0.0"
"400.0,0.0,14000.0,10000.0,10000.0,0.0"
"127.0,97.0,335000.0,221350.0,14550.0,0.0"
"140.0,0.0,702000.0,98280.0,10000.0,0.0"
"1120.0,0.0,36000.0,36288.0,10000.0,0.0"
"254.0,0.0,48000.0,10973.0,10000.0,0.0"
"98.0,70.0,103000.0,138685.0,10000.0,0.0"
"248.0,198.0,103000.0,451144.0,10000.0,0.0"
"400.0,0.0,160000.0,57600.0,19750.0,0.0"
"185.0,35.0,14000.0,26470.0,19100.0,0.0"
"438.0,0.0,243000.0,95791.0,26500.0,0.0"
"700.0,0.0,48000.0,33600.0,65150.0,0.0"
"3858.0,0.0,10000.0,38580.0,21000.0,0.0"
"138.0,0.0,243000.0,33534.0,10000.0,0.0"
"1760.0,0.0,27000.0,42768.0,10000.0,0.0"
"190.0,0.0,27000.0,10000.0,10000.0,0.0"
"419.0,60.0,82000.0,115318.0,29900.0,0.0"
"1200.0,0.0,27000.0,29160.0,10000.0,0.0"
"3476.0,0.0,27000.0,84467.0,10000.0,0.0"
"3204.0,0.0,27000.0,77857.0,10000.0,0.0"
"8990.0,0.0,1862000.0,33478760.0,37000.0,0.0"
"250.0,0.0,20000.0,10000.0,531468.0,172368.0"
"680.0,0.0,20000.0,13600.0,531468.0,172368.0"
"3278.0,0.0,20000.0,65560.0,452466.0,93366.0"
"2100.0,0.0,20000.0,37800.0,422100.0,0.0"
"600.0,0.0,20000.0,10800.0,663478.0,215182.0"
"220.0,0.0,20000.0,10000.0,265216.0,86016.0"
"400.0,0.0,20000.0,10000.0,331520.0,107520.0"
"765.0,0.0,20000.0,13770.0,91499.0,29675.0"
"2400.0,0.0,20000.0,43200.0,91499.0,29675.0"
"300.0,0.0,20000.0,10000.0,91499.0,29675.0"
"880.0,0.0,20000.0,15840.0,173706.0,56337.0"
"630.0,0.0,20000.0,11340.0,173706.0,56337.0"
"1850.0,0.0,20000.0,37000.0,173706.0,56337.0"
"3400.0,0.0,20000.0,68000.0,14665.0,4756.0"
"3400.0,0.0,20000.0,68000.0,14665.0,4756.0"
"154.0,42.0,48000.0,38048.0,191088.0,61974.0"
"263.0,0.0,20000.0,10000.0,191088.0,61974.0"
"325.0,84.0,20000.0,65632.0,266622.0,86472.0"
"244.0,48.0,48000.0,48176.0,339713.0,110177.0"
"334.0,48.0,48000.0,40982.0,452951.0,146903.0"
"473.0,0.0,20000.0,10000.0,728968.0,236422.0"
"335.0,108.0,48000.0,135680.0,728968.0,236422.0"
"152.0,35.0,20000.0,10715.0,2928305.0,604253.0"
"597.0,0.0,20000.0,11940.0,3203940.0,0.0"
"263.0,0.0,20000.0,10000.0,866658.0,281078.0"
"120.0,0.0,20000.0,10000.0,32527.0,10549.0"
"230.0,0.0,20000.0,10000.0,43041.0,13959.0"
"400.0,0.0,20000.0,10000.0,48875.0,15851.0"
"120.0,0.0,20000.0,10000.0,48875.0,15851.0"
"120.0,0.0,48000.0,10000.0,48875.0,15851.0"
"120.0,0.0,48000.0,10000.0,39995.0,12971.0"
"100.0,35.0,48000.0,28680.0,39995.0,12971.0"
"263.0,0.0,20000.0,10000.0,50509.0,16381.0"
"263.0,0.0,20000.0,10000.0,50509.0,16381.0"
"263.0,0.0,20000.0,10000.0,50509.0,16381.0"
"117.0,35.0,48000.0,29496.0,55560.0,18019.0"
"100.0,48.0,48000.0,41264.0,62965.0,20421.0"
"90.0,30.0,20000.0,20840.0,76977.0,24965.0"
"90.0,0.0,20000.0,10000.0,76977.0,24965.0"
"167.0,30.0,48000.0,27056.0,93325.0,30267.0"
"167.0,35.0,48000.0,31896.0,93325.0,30267.0"
"167.0,35.0,48000.0,31896.0,87405.0,28347.0"
"500.0,0.0,20000.0,10000.0,87405.0,28347.0"
"140.0,60.0,20000.0,50880.0,131779.0,42739.0"
"160.0,35.0,20000.0,10875.0,131779.0,42739.0"
"249.0,48.0,48000.0,48416.0,112190.0,23150.0"
"1200.0,0.0,48000.0,57600.0,142058.0,0.0"
"372.0,48.0,48000.0,47360.0,52954.0,0.0"
"67.0,36.0,20000.0,10000.0,71666.0,0.0"
"249.0,56.0,20000.0,49188.0,30072.0,0.0"
"110.0,35.0,20000.0,26080.0,60144.0,0.0"
"160.0,40.0,20000.0,31920.0,77865.0,0.0"
"243.0,54.0,48000.0,26041.0,60866.0,0.0"
"397.0,0.0,48000.0,19056.0,299375.0,0.0"
"91.0,35.0,48000.0,10839.0,96570.0,0.0"
"100.0,48.0,48000.0,41264.0,165830.0,0.0"
"728.0,0.0,27000.0,17690.0,464282.0,0.0"
"728.0,0.0,27000.0,17690.0,74054.0,0.0"
"728.0,0.0,27000.0,17690.0,282770.0,0.0"
"1456.0,0.0,27000.0,35381.0,159489.0,0.0"
"728.0,0.0,27000.0,17690.0,201920.0,0.0"
"400.0,0.0,27000.0,10800.0,40000.0,0.0"
"100.0,0.0,27000.0,10000.0,21600.0,0.0"
"1000.0,0.0,27000.0,27000.0,21800.0,0.0"
"600.0,0.0,27000.0,16200.0,17440.0,0.0"
"600.0,0.0,27000.0,14580.0,93400.0,0.0"
"200.0,0.0,27000.0,10000.0,22540.0,0.0"
"400.0,0.0,27000.0,10000.0,16000.0,0.0"
"2000.0,0.0,36000.0,72000.0,28800.0,0.0"
"162.0,0.0,36000.0,10000.0,43200.0,0.0"
"162.0,40.0,36000.0,28752.0,39906.0,0.0"
"162.0,48.0,36000.0,35336.0,10000.0,0.0"
"488.0,0.0,36000.0,17568.0,41810.0,0.0"
"746.0,0.0,36000.0,24170.0,171968.0,0.0"
"202.0,0.0,36000.0,10000.0,57600.0,0.0"
"203.0,35.0,36000.0,26113.0,43920.0,0.0"
"202.0,0.0,36000.0,10000.0,2991600.0,0.0"
"203.0,50.0,36000.0,38458.0,50400.0,0.0"
"200.0,0.0,36000.0,10000.0,50400.0,0.0"
"200.0,0.0,36000.0,10000.0,32400.0,0.0"
"200.0,0.0,36000.0,10000.0,4986000.0,0.0"
"200.0,0.0,36000.0,10000.0,28800.0,0.0"
"100.0,0.0,36000.0,10000.0,57600.0,0.0"
"300.0,0.0,36000.0,10000.0,18000.0,0.0"
"245.0,60.0,27000.0,45995.0,5469100.0,0.0"
"345.0,70.0,27000.0,67075.0,27360.0,0.0"
"143.0,0.0,27000.0,10000.0,18000.0,0.0"
"800.0,0.0,27000.0,21600.0,164278.0,0.0"
"594.0,0.0,36000.0,21384.0,79605.0,0.0"
"1050.0,75.0,27000.0,90855.0,28800.0,0.0"
"551.0,56.0,36000.0,50332.0,7754377.0,0.0"
"551.0,0.0,36000.0,10000.0,50400.0,0.0"
"200.0,0.0,36000.0,10000.0,165552.0,0.0"
"493.0,0.0,36000.0,15973.0,118800.0,0.0"
"200.0,0.0,36000.0,10000.0,113300.0,0.0"
"339.0,0.0,48000.0,16272.0,126180.0,0.0"
"400.0,0.0,48000.0,19200.0,14400.0,0.0"
"220.0,0.0,36000.0,10000.0,2160800.0,0.0"
"220.0,0.0,36000.0,10000.0,27312.0,0.0"
"220.0,48.0,36000.0,37424.0,5327870.0,0.0"
"1324.0,0.0,36000.0,33898.0,14400.0,0.0"
"200.0,0.0,36000.0,10000.0,28800.0,0.0"
"400.0,35.0,36000.0,33205.0,28800.0,0.0"
"242.0,0.0,36000.0,10000.0,14400.0,0.0"
"242.0,65.0,36000.0,52207.0,38400.0,0.0"
"242.0,0.0,36000.0,10000.0,14400.0,0.0"
"300.0,45.0,36000.0,37835.0,14400.0,0.0"
"200.0,0.0,36000.0,10000.0,25200.0,0.0"
"200.0,0.0,36000.0,10000.0,79200.0,0.0"
"300.0,45.0,36000.0,34051.0,151200.0,0.0"
"400.0,0.0,36000.0,14400.0,166100.0,0.0"
"21.0,21.0,160000.0,31853.0,21600.0,0.0"
"2500.0,0.0,285000.0,641250.0,32000.0,0.0"
"344.0,0.0,8145000.0,5603760.0,25225.0,0.0"
"173.0,130.0,8145000.0,3370170.0,57600.0,0.0"
"964.0,0.0,27000.0,26028.0,30900.0,0.0"
"610.0,0.0,36000.0,21960.0,22889.0,7423.0"
"610.0,0.0,36000.0,21960.0,29132.0,9448.0"
"2027.0,0.0,48000.0,97296.0,29132.0,9448.0"
"2500.0,0.0,48000.0,108000.0,29132.0,9448.0"
"3850.0,0.0,48000.0,184800.0,29132.0,9448.0"
"3500.0,0.0,48000.0,168000.0,10360.0,3360.0"
"900.0,0.0,48000.0,43200.0,10360.0,3360.0"
"1000.0,0.0,48000.0,48000.0,10360.0,3360.0"
"2200.0,0.0,48000.0,105600.0,10360.0,3360.0"
"9635.0,0.0,48000.0,462480.0,10360.0,3360.0"
"1000.0,0.0,10000.0,10000.0,11396.0,3696.0"
"800.0,0.0,10000.0,10000.0,14504.0,4704.0"
"1600.0,0.0,10000.0,16000.0,14504.0,4704.0"
"148.0,0.0,36000.0,10000.0,14504.0,4704.0"
"400.0,0.0,36000.0,14400.0,14504.0,4704.0"
"815.0,0.0,36000.0,29340.0,14504.0,4704.0"
"407.0,0.0,36000.0,14652.0,14504.0,4704.0"
"407.0,0.0,36000.0,14652.0,27972.0,9072.0"
"407.0,0.0,36000.0,10000.0,27972.0,9072.0"
"910.0,0.0,36000.0,22760.0,25704.0,6804.0"
"400.0,0.0,36000.0,14400.0,21168.0,2268.0"
"596.0,0.0,36000.0,21456.0,119880.0,38880.0"
"225.0,0.0,36000.0,10000.0,167832.0,54432.0"
"275.0,0.0,36000.0,10000.0,244944.0,26244.0"
"618.0,0.0,36000.0,22248.0,119880.0,38880.0"
"313.0,0.0,36000.0,11268.0,119880.0,38880.0"
"400.0,24.0,36000.0,24152.0,119880.0,38880.0"
"200.0,0.0,36000.0,10000.0,119880.0,38880.0"
"600.0,0.0,36000.0,21600.0,119880.0,38880.0"
"400.0,0.0,36000.0,14400.0,137862.0,44712.0"
"150.0,0.0,27000.0,10000.0,167832.0,54432.0"
"1331.0,0.0,20000.0,26620.0,167832.0,54432.0"
"3500.0,0.0,27000.0,94500.0,167832.0,54432.0"
"112.0,70.0,36000.0,110108.0,40140.0,4300.0"
"162.0,0.0,36000.0,10000.0,48742.0,12902.0"
"166.0,24.0,36000.0,29124.0,8880.0,2880.0"
"482.0,35.0,64000.0,44688.0,8880.0,2880.0"
"140.0,35.0,64000.0,27765.0,8880.0,2880.0"
"490.0,49.0,20000.0,89617.0,8880.0,2880.0"
"800.0,35.0,20000.0,31324.0,8880.0,2880.0"
"146.0,20.0,48000.0,12121.0,8880.0,2880.0"
"165.0,30.0,48000.0,22610.0,104285.0,11173.0"
"143.0,0.0,48000.0,10000.0,35481.0,3801.0"
"150.0,40.0,48000.0,30120.0,70980.0,23020.0"
"100.0,35.0,64000.0,22684.0,93132.0,24652.0"
"430.0,20.0,82000.0,41720.0,76697.0,8217.0"
"118.0,20.0,82000.0,16136.0,892528.0,95628.0"
"210.0,0.0,128000.0,24192.0,104160.0,11160.0"
"120.0,20.0,82000.0,14670.0,99164.0,10624.0"
"100.0,20.0,82000.0,14660.0,41552.0,4452.0"
"100.0,0.0,82000.0,10000.0,31718.0,3398.0"
"288.0,35.0,82000.0,42421.0,479808.0,51408.0"
"150.0,0.0,82000.0,12300.0,34513.0,3697.0"
"968.0,30.0,64000.0,76642.0,424972.0,45532.0"
"300.0,35.0,64000.0,38005.0,13009.0,1393.0"
"150.0,35.0,64000.0,25564.0,36449.0,3905.0"
"200.0,35.0,64000.0,28444.0,34338.0,3679.0"
"155.0,35.0,64000.0,25852.0,10752.0,1152.0"
"97.0,0.0,64000.0,10000.0,19712.0,2112.0"
"175.0,35.0,64000.0,30005.0,95412.0,30944.0"
"175.0,0.0,20000.0,10000.0,95412.0,30944.0"
"91.0,0.0,36000.0,10000.0,87676.0,23208.0"
"1780.0,40.0,14000.0,43056.0,72204.0,7736.0"
"42.0,30.0,36000.0,41852.0,93263.0,30247.0"
"520.0,35.0,48000.0,48840.0,58976.0,19127.0"
"495.0,0.0,200000.0,99000.0,105139.0,34099.0"
"196.0,0.0,103000.0,18169.0,140185.0,45465.0"
"1526.0,0.0,36000.0,49442.0,140185.0,45465.0"
"1600.0,0.0,36000.0,51840.0,140185.0,45465.0"
"400.0,0.0,36000.0,12960.0,34987.0,11347.0"
"800.0,0.0,36000.0,25920.0,146960.0,0.0"
"49.0,49.0,103000.0,69331.0,14517.0,4708.0"
"100.0,0.0,36000.0,10000.0,14517.0,4708.0"
"630.0,0.0,27000.0,15309.0,14518.0,4708.0"
"214.0,0.0,27000.0,10000.0,14518.0,4708.0"
"201.0,0.0,27000.0,10000.0,5714.0,1853.0"
"1014.0,0.0,27000.0,27378.0,7083.0,2297.0"
"1014.0,0.0,27000.0,24640.0,7083.0,2297.0"
"1014.0,0.0,27000.0,24640.0,7802.0,2530.0"
"1014.0,0.0,27000.0,27378.0,21578.0,6998.0"
"1363.0,0.0,27000.0,33121.0,26624.0,0.0"
"1344.0,0.0,27000.0,32659.0,14814.0,4804.0"
"1404.0,0.0,27000.0,34117.0,14814.0,4804.0"
"1470.0,0.0,27000.0,39690.0,14814.0,4804.0"
"1490.0,0.0,27000.0,36207.0,14814.0,4804.0"
"350.0,30.0,27000.0,24140.0,14814.0,4804.0"
"650.0,0.0,27000.0,15795.0,9375.0,3040.0"
"50.0,40.0,160000.0,71320.0,11620.0,3768.0"
"168.0,0.0,128000.0,19354.0,11620.0,3768.0"
"18640.0,0.0,48000.0,894720.0,18357.0,5953.0"
"400.0,48.0,36000.0,69451.0,26225.0,8505.0"
"400.0,0.0,20000.0,10000.0,36720.0,0.0"
"1566.0,0.0,20000.0,28188.0,30569.0,9914.0"
"472.0,35.0,27000.0,28394.0,30569.0,9914.0"
"400.0,0.0,27000.0,10800.0,22644.0,7344.0"
"686.0,0.0,27000.0,18522.0,22644.0,7344.0"
"146.0,0.0,14000.0,10000.0,22644.0,7344.0"
"169.0,0.0,27000.0,10000.0,22644.0,7344.0"
"168.0,35.0,243000.0,83884.0,22644.0,7344.0"
"3011.0,0.0,464000.0,2794208.0,10034.0,3254.0"
"1600.0,0.0,14000.0,22400.0,10034.0,3254.0"
"1746.0,0.0,243000.0,424278.0,8095.0,2625.0"
"96.0,35.0,128000.0,31093.0,2960.0,960.0"
"96.0,45.0,128000.0,39323.0,2960.0,960.0"
"96.0,45.0,128000.0,39323.0,2960.0,960.0"
"77.0,0.0,128000.0,10000.0,2644.0,857.0"
"378.0,54.0,128000.0,82826.0,8317.0,2697.0"
"840.0,0.0,394000.0,330960.0,10309.0,3343.0"
"67.0,67.0,394000.0,87118.0,10309.0,3343.0"
"70.0,0.0,394000.0,27580.0,16285.0,5281.0"
"1440.0,0.0,243000.0,349920.0,23265.0,7545.0"
"500.0,0.0,27000.0,12150.0,23265.0,7545.0"
"1000.0,0.0,27000.0,24300.0,23265.0,7545.0"
"300.0,24.0,10000.0,14609.0,23265.0,7545.0"
"600.0,0.0,10000.0,10000.0,30984.0,9762.0"
"400.0,0.0,27000.0,10800.0,37728.0,0.0"
"3250.0,0.0,27000.0,87750.0,50278.0,0.0"
"100.0,0.0,64000.0,10000.0,48600.0,0.0"
"3590.0,0.0,64000.0,206784.0,40824.0,0.0"
"1779.0,0.0,20000.0,35580.0,61236.0,0.0"
"300.0,0.0,64000.0,17280.0,27216.0,0.0"
"120.0,35.0,82000.0,25780.0,48632.0,0.0"
"100.0,0.0,82000.0,10000.0,51030.0,0.0"
"100.0,0.0,82000.0,10000.0,102060.0,0.0"
"100.0,0.0,82000.0,10000.0,76788.0,0.0"
"100.0,0.0,82000.0,10000.0,13608.0,0.0"
"100.0,0.0,82000.0,10000.0,10000.0,0.0"
"100.0,0.0,82000.0,10000.0,88695.0,0.0"
"521.0,45.0,82000.0,62781.0,34835.0,0.0"
"55.0,35.0,48000.0,21445.0,53760.0,0.0"
"810.0,48.0,48000.0,68384.0,199500.0,0.0"
"335.0,24.0,48000.0,23249.0,32490.0,0.0"
"66.0,0.0,82000.0,10000.0,27930.0,0.0"
"100.0,0.0,48000.0,10000.0,49875.0,0.0"
"250.0,35.0,48000.0,27724.0,59850.0,0.0"
"723.0,24.0,48000.0,44456.0,10000.0,0.0"
"120.0,35.0,48000.0,22108.0,216432.0,0.0"
"40.0,0.0,48000.0,10000.0,10000.0,0.0"
"350.0,48.0,48000.0,41674.0,10000.0,0.0"
"320.0,35.0,48000.0,30748.0,29835.0,0.0"
"88.0,0.0,48000.0,10000.0,10000.0,0.0"
"460.0,0.0,48000.0,19872.0,26880.0,0.0"
"141.0,0.0,200000.0,25380.0,24000.0,0.0"
"280.0,45.0,48000.0,71660.0,68544.0,0.0"
"110.0,0.0,48000.0,10000.0,43472.0,0.0"
"175.0,0.0,48000.0,10000.0,10000.0,0.0"
"175.0,35.0,48000.0,27205.0,10000.0,0.0"
"175.0,0.0,48000.0,10000.0,66140.0,0.0"
"250.0,0.0,48000.0,10800.0,57636.0,0.0"
"100.0,35.0,82000.0,27005.0,72740.0,0.0"
"150.0,0.0,82000.0,11070.0,20780.0,0.0"
"275.0,0.0,48000.0,13200.0,68000.0,0.0"
"200.0,35.0,48000.0,28405.0,41480.0,7480.0"
"72.0,35.0,48000.0,22261.0,37548.0,0.0"
"100.0,0.0,48000.0,10000.0,32721.0,0.0"
"75.0,35.0,64000.0,21244.0,90128.0,0.0"
"75.0,35.0,64000.0,21244.0,41845.0,0.0"
"50.0,20.0,64000.0,10000.0,20128.0,0.0"
"60.0,35.0,48000.0,21685.0,45900.0,0.0"
"232.0,35.0,48000.0,29941.0,121360.0,0.0"
"385.0,35.0,48000.0,37285.0,31104.0,0.0"
"250.0,0.0,48000.0,10800.0,18036.0,0.0"
"200.0,35.0,48000.0,28405.0,52299.0,0.0"
"313.0,0.0,48000.0,15024.0,121729.0,0.0"
"110.0,0.0,48000.0,10000.0,19188.0,0.0"
"350.0,25.0,48000.0,24637.0,111668.0,0.0"
"500.0,0.0,48000.0,21600.0,42560.0,0.0"
"100.0,0.0,48000.0,10000.0,73710.0,0.0"
"212.0,40.0,48000.0,33096.0,73710.0,0.0"
"600.0,0.0,36000.0,19440.0,29052.0,0.0"
"667.0,0.0,36000.0,24012.0,24620.0,0.0"
"818.0,0.0,537000.0,395339.0,12636.0,0.0"
"3160.0,0.0,200000.0,632000.0,145638.0,0.0"
"4968.0,0.0,200000.0,993600.0,65124.0,0.0"
"1356.0,0.0,200000.0,271200.0,22176.0,0.0"
"5345.0,0.0,200000.0,2138000.0,30536.0,0.0"
"8248.0,0.0,200000.0,3299200.0,75600.0,0.0"
"2000.0,0.0,200000.0,400000.0,22842.0,0.0"
"2026.0,0.0,200000.0,405200.0,11484.0,0.0"
"4087.0,0.0,200000.0,817400.0,28080.0,0.0"
"4837.0,0.0,200000.0,967400.0,10000.0,0.0"
"5786.0,0.0,200000.0,2314400.0,29444.0,0.0"
"2960.0,0.0,200000.0,592000.0,10000.0,0.0"
"7885.0,0.0,200000.0,3154000.0,58376.0,0.0"
"3867.0,0.0,200000.0,773400.0,40959.0,0.0"
"3087.0,0.0,200000.0,617400.0,25139.0,0.0"
"842.0,0.0,200000.0,168400.0,10000.0,0.0"
"500.0,0.0,20000.0,10000.0,43740.0,0.0"
"200.0,0.0,20000.0,10000.0,41168.0,0.0"
"103.0,0.0,48000.0,10000.0,33760.0,0.0"
"400.0,0.0,20000.0,10000.0,62576.0,0.0"
"100.0,0.0,20000.0,10000.0,34928.0,0.0"
"230.0,75.0,64000.0,77320.0,17426.0,0.0"
"14.0,0.0,64000.0,10000.0,30272.0,0.0"
"420.0,0.0,14000.0,10000.0,61612.0,0.0"
"84.0,0.0,14000.0,10000.0,112806.0,0.0"
"40.0,30.0,64000.0,15525.0,41360.0,0.0"
"80.0,30.0,64000.0,17829.0,10000.0,0.0"
"243.0,0.0,48000.0,11664.0,10000.0,0.0"
"400.0,0.0,20000.0,10000.0,10000.0,0.0"
"587.0,0.0,36000.0,21132.0,10125.0,0.0"
"700.0,0.0,20000.0,12600.0,10125.0,0.0"
"700.0,0.0,20000.0,14000.0,10000.0,0.0"
"675.0,0.0,20000.0,13500.0,33685.0,0.0"
"921.0,0.0,20000.0,18420.0,10000.0,0.0"
"921.0,0.0,20000.0,18420.0,16308.0,0.0"
"587.0,0.0,36000.0,21132.0,24516.0,0.0"
"587.0,0.0,20000.0,11740.0,10000.0,0.0"
"389.0,0.0,20000.0,10000.0,35872.0,0.0"
"389.0,0.0,20000.0,10000.0,10000.0,0.0"
"389.0,0.0,20000.0,10000.0,10000.0,0.0"
"389.0,0.0,20000.0,10000.0,10000.0,0.0"
"973.0,0.0,20000.0,19460.0,24500.0,0.0"
"701.0,0.0,20000.0,14020.0,10000.0,0.0"
"330.0,0.0,20000.0,10000.0,10000.0,0.0"
"330.0,0.0,20000.0,10000.0,10800.0,0.0"
"660.0,0.0,20000.0,13200.0,10000.0,0.0"
"500.0,0.0,20000.0,10000.0,10000.0,0.0"
"800.0,0.0,20000.0,16000.0,21060.0,0.0"
"800.0,0.0,20000.0,16000.0,10000.0,0.0"
"221.0,0.0,27000.0,10000.0,22498.0,0.0"
"221.0,0.0,27000.0,10000.0,10000.0,0.0"
"221.0,0.0,27000.0,10000.0,10000.0,0.0"
"300.0,0.0,48000.0,14400.0,10000.0,0.0"
"200.0,0.0,48000.0,10000.0,19420.0,0.0"
"425.0,56.0,48000.0,50839.0,10000.0,0.0"
"333.0,54.0,48000.0,87848.0,14000.0,0.0"
"225.0,48.0,48000.0,40304.0,10000.0,0.0"
"1000.0,0.0,48000.0,43200.0,10000.0,0.0"
"100.0,35.0,48000.0,23605.0,30800.0,0.0"
"162.0,0.0,394000.0,57445.0,10000.0,0.0"
"269.0,0.0,20000.0,10000.0,15000.0,0.0"
"269.0,0.0,20000.0,10000.0,32000.0,0.0"
"269.0,0.0,20000.0,10000.0,2960.0,960.0"
"1600.0,0.0,20000.0,32000.0,2960.0,960.0"
"1582.0,0.0,48000.0,75936.0,3704.0,1201.0"
"607.0,0.0,103000.0,56269.0,3704.0,1201.0"
"1690.0,0.0,160000.0,270400.0,3704.0,1201.0"
"811.0,0.0,160000.0,129760.0,3704.0,1201.0"
"8070.0,0.0,160000.0,2582400.0,3704.0,1201.0"
"2940.0,0.0,160000.0,470400.0,7252.0,2352.0"
"630.0,0.0,160000.0,100800.0,7154.0,2254.0"
"3600.0,0.0,160000.0,576000.0,10000.0,0.0"
"1130.0,0.0,160000.0,180800.0,91800.0,0.0"
"3520.0,0.0,160000.0,563200.0,100000.0,0.0"
"807.0,0.0,160000.0,129120.0,80000.0,0.0"
"1420.0,0.0,160000.0,227200.0,10000.0,0.0"
"1050.0,0.0,160000.0,168000.0,27000.0,0.0"
"2730.0,0.0,160000.0,436800.0,10000.0,0.0"
"1100.0,0.0,160000.0,176000.0,64460.0,0.0"
"1390.0,0.0,160000.0,222400.0,34940.0,0.0"
"5340.0,0.0,160000.0,854400.0,10000.0,0.0"
"5560.0,0.0,160000.0,889600.0,10000.0,0.0"
"1195.0,0.0,160000.0,191200.0,39464.0,0.0"
